id,type,name,creator,starring,year,rating,time,genres
80026226,TV Show,PAW Patrol,Keith Chapman,"Devan Cohen, Owen Mason, Kallan Holley",2013,TV-G,2 Seasons,"Kids' TV ,TV Cartoons"
81193152,TV Show,Shaun the Sheep: Adventures from Mossy Bottom,"Richard Starzak, Alison Snowden, David Fine","John Sparkes, Justin Fletcher, Marcus Brigstocke",2020,TV-G,1 Season,"Kids' TV ,TV Comedies ,TV Cartoons"
81009946,TV Show,Gabby's Dollhouse,"Traci Paige Johnson, Jennifer Twomey","Laila Lockhart Kraner, Tucker Chandler, Juliet Donenfeld",2021,TV-G,8 Seasons,"Kids' TV ,Kids Music ,Education for Kids ,TV Cartoons"
81443471,TV Show,My Little Pony: Make Your Mark,,"Jenna Warren, Maitreyi Ramakrishnan, JJ Gerber",2022,TV-G,5 Seasons,"Kids' TV ,TV Cartoons"
80097036,TV Show,ALVINNN!!! And the Chipmunks,,"Ross Bagdasarian Jr., Janice Karman, Vanessa Bagdasarian",2016,TV-Y,4 Seasons,"Kids' TV ,TV Cartoons"
80242184,TV Show,Sharkdog,Jacinth Tan Yi Ting,"Liam Mitchell, Dee Bradley Baker, Grey Griffin",2021,TV-Y,3 Seasons,"Kids' TV ,TV Cartoons"
81040639,TV Show,Pup Academy,Anna McRoberts,"Christian Convery, Don Lake, Chance Hurstfield",2020,TV-G,2 Seasons,"Kids' TV ,Family Watch Together TV ,TV Comedies"
81488581,TV Show,Phantom Pups,Anna McRoberts,"Jett Klyne, Thalia Campbell, Eva Brooke Baker",2022,TV-G,1 Season,"Kids' TV ,TV Comedies"
81006960,TV Show,Peter Rabbit,,"Connor Fitzgerald, Danny Price, Harriet Perring",2012,TV-Y,2 Seasons,"Kids' TV ,TV Shows Based on Books ,TV Cartoons"
81329721,TV Show,Scaredy Cats,Anna McRoberts,"Sophia Reid-Gantzert, Daphne Hoskins, Ava Augustin",2021,TV-G,1 Season,"Kids' TV ,Family Watch Together TV ,TV Comedies ,Fantasy TV Shows"
80115432,TV Show,Spirit Riding Free,Aury Wallington,"Amber Frank, Sydney Park, Bailey Gambertoglio",2017,TV-Y,8 Seasons,"Kids' TV ,TV Cartoons"
81142848,TV Show,Izzy's Koala World,,"Izzy Bee, Ali Bee, Tim Bee",2020,TV-G,2 Seasons,"Kids' TV ,Family Watch Together TV ,Education for Kids"
80999069,TV Show,Super Monsters Furever Friends,Avi Arad,"Elyse Maloway, Vincent Tong, Erin Mathews",2019,TV-G,58m,"Kids' TV ,Kids & Family Movies ,Kids Music ,TV Cartoons "
81221345,TV Show,Rhyme Time Town Singalongs,,"Luke Amis, Annabelle Westenholz-Smith, Maddie Evans",2020,TV-G,1 Season,"Kids' TV ,Kids Music ,TV Cartoons"
80174364,TV Show,All Hail King Julien: Exiled,,"Danny Jacobs, Andy Richter, Kevin Michael Richardson",2017,TV-Y,1 Season,"Kids' TV ,Family Watch Together TV ,TV Comedies ,TV Cartoons"
80134695,TV Show,Free Rein,"Vicki Lutas, Anna McCleery","Jaylen Barron, Manpreet Bambra, Celine Buckens",2017,TV-Y7,3 Seasons,"Kids' TV ,TV Dramas ,Family Watch Together TV "
80213643,TV Show,Chip and Potato,"Billy Macqueen, Catherine Williams, Maddy Darrall","Abigail Journey Oliver, Andrea Libman, Briana Buckmaster",2019,TV-14,4 Seasons,TV Cartoons
80162994,TV Show,Talking Tom and Friends,"Tom Martin, Boris Dolenc, Samo Login","Colin Hanks, Tom Kenny, James Adomian",2014,TV-G,1 Season,"Kids' TV ,TV Comedies ,TV Cartoons"
81309532,TV Show,Super PupZ,Robert Vince,"Dave Foley, Harland Williams, Michael Teigen",2022,TV-Y,1 Season,"Kids' TV ,Family Watch Together TV ,TV Comedies"
81014532,TV Show,The Creature Cases,,"Nneka Okoye, Shash Hira, Teresa Gallagher",2022,TV-G,3 Seasons,"Kids' TV ,Education for Kids ,TV Cartoons"
81154899,TV Show,Octonauts: Above & Beyond,,"Simon Greenall, Rob Rackstraw, Antonio Aakeel",2021,TV-G,2 Seasons,"Kids' TV ,TV Shows Based on Books ,Education for Kids ,TV Cartoons"
81047300,TV Show,Go Dog Go,,"Michela Luci, Callum Shoniker, Lyon Smith",2021,TV-14,3 Seasons,"TV Shows Based on Books ,TV Cartoons"
81486556,TV Show,Blue's Clues & You!,"Traci Paige Johnson, Todd Kessler, Angela Santomero","Joshua Dela Cruz, Traci Paige Johnson, Brad Adamson",2019,TV-G,1 Season,"Kids' TV ,Education for Kids ,TV Cartoons"
81094271,TV Show,Spirit Riding Free: Pony Tales,Aury Wallington,"Amber Frank, Bailey Gambertoglio, Sydney Park",2019,TV-Y,2 Seasons,"Kids' TV ,TV Cartoons"
80115338,TV Show,Llama Llama,"Anna Dewdney, Reed Duncan, Jane Startz","Jennifer Garner, Shayle Simons, Vania Gill",2018,TV-G,2 Seasons,"Kids' TV ,TV Shows Based on Books ,Education for Kids ,TV Cartoons"
80226787,TV Show,Rhyme Time Town,,"Luke Amis, Annabelle Westenholz-Smith, Maddie Evans",2020,TV-G,2 Seasons,"Kids' TV ,Kids Music ,TV Cartoons"
81594709,Movie,Spirit Untamed,,"Isabela Merced, Marsai Martin, Mckenna Grace",2021,TV-Y,87 min,"Kids & Family Movies ,Westerns "
81002813,Movie,Back to the Outback,,"Isla Fisher, Tim Minchin, Eric Bana",2021,TV-Y,95 min,"Family Movies ,Kids & Family Movies ,Comedy Movies "
70305929,Movie,Paddington,,"Hugh Bonneville, Sally Hawkins, Julie Walters",2014,TV-Y7,95 min,"Family Movies ,Kids & Family Movies ,Comedy Movies ,Movies Based on Books"
81205737,TV Show,Animals on the Loose: A You vs. Wild Movie,,Bear Grylls,2021,TV-Y7,45m,"Family Movies ,Kids & Family Movies ,Reality TV "
81589565,Movie,Minions & More Volume 2,,"Pierre Coffin, Reese Witherspoon, Jenny Slate",2022,TV-Y,53 min,"Family Movies ,Kids & Family Movies ,Anthology Films ,Comedy Movies "
80204923,Movie,Benji,,"Gabriel Bateman, Darby Camp, Kiele Sanchez",2018,TV-Y7,87 min,"Family Movies ,Kids & Family Movies ,Drama Movies "
81331228,TV Show,Running Man,,"Kim Seo-young, Kwon Changwook, Um Sang-hyun",2017,TV-Y,1 Season,"Kids' TV ,TV Comedies ,TV Cartoons"
80245121,Movie,White Fang,,"Nick Offerman, Rashida Jones, Paul Giamatti",2018,TV-Y7,87 min,"Family Movies ,Kids & Family Movies ,Drama Movies ,Movies Based on Books"
80239306,TV Show,The Healing Powers of Dude,"Erica Spates, Sam Littenberg-Weisberg","Jace Chapman, Larisa Oleynik, Tom Everett Scott",2020,TV-Y,1 Season,"Kids' TV ,TV Dramas ,Family Watch Together TV ,TV Comedies"
81260654,Movie,Barbie Epic Road Trip,,"America Young, Tatiana Varria, Ritesh Rajan",2022,TV-G,36 min,"Kids & Family Movies ,Comedy Movies "
81159137,Movie,Extinct,,"Adam Devine, Rachel Bloom, Ken Jeong",2021,TV-Y,85 min,"Family Movies ,Kids & Family Movies ,Comedy Movies "
81437290,Movie,Marmaduke,,"Pete Davidson, J.K. Simmons, David Koechner",2022,TV-Y,90 min,"Kids & Family Movies ,Comedy Movies "
81093076,TV Show,Kitti Katz,Ed Bignell,"Brianna Price, Shvorne Marks, Ami Okumura Jones",2023,TV-Y,1 Season,"Kids' TV ,TV Cartoons"
81199052,Movie,Vivo,,"Lin-Manuel Miranda, Ynairaly Simo, Zoe Saldaña",2021,TV-Y,99 min,"Family Movies ,Kids & Family Movies ,Kids Music ,Musicals "
80245299,TV Show,Ponysitters Club,"Elizabeth Turner, Nancy Yeaman","Morgan Neundorf, Madeline Leon, Khiyla Aynne",2018,TV-Y,2 Seasons,"Kids' TV ,TV Dramas ,Family Watch Together TV ,TV Shows Based on Books"
81004016,TV Show,We Lost Our Human,,"Ayo Edebiri, Ben Schwartz",2023,TV-Y,1h 43m,"Kids' TV ,TV Comedies ,TV Cartoons"
80017113,Movie,A Belle for Christmas,,"Dean Cain, Kristy Swanson, Jet Jurgensmeyer",2014,TV-Y7,91 min,"Family Movies ,Kids & Family Movies ,Comedy Movies "
81107362,Movie,Rescued by Ruby,,"Grant Gustin, Scott Wolf, Kaylah Zander",2022,TV-Y7,93 min,"Family Movies ,Kids & Family Movies ,Drama Movies ,Movies Based on Books ,Movies Based on Real Life "
80161029,Movie,Sahara,,"Robert Naylor, Angela Galuppo, Daniel Brochu",2017,TV-Y,85 min,"Family Movies ,Kids & Family Movies"
81161575,TV Show,Angry Birds: Summer Madness,,"Adam Kirschner, Ana Sani, Deven Christian Mack",2022,TV-Y,3 Seasons,"Kids' TV ,TV Comedies ,TV Cartoons"
80050007,TV Show,The Mr. Peabody and Sherman Show,,"Chris Parnell, Max Charles, Dieter Jansen",2015,TV-G,4 Seasons,"Kids' TV ,TV Comedies ,TV Cartoons"
81205738,TV Show,You vs. Wild: Out Cold,,"Bear Grylls, Jason Derek Prempeh",2021,TV-Y,25m,"Family Movies ,Kids & Family Movies ,Reality TV "
81146370,TV Show,Spirit Riding Free: Spirit of Christmas,,"Amber Frank, Bailey Gambertoglio, Sydney Park",2019,TV-G,45m,"Kids' TV ,Kids & Family Movies ,Westerns ,TV Cartoons "
81345582,TV Show,Pororo Singalong show NEW1,,"Lee Sun, Ham Soo-jung, Jung Mi-suk",2018,TV-G,1 Season,"Kids' TV ,Kids Music ,TV Cartoons"
81095076,TV Show,Sea of Love,Juck Somsaman,"Guy William Burnett, Anchasa Bhurichayawarodom, Tarakorn Visessintop",2022,TV-G,1 Season,"Kids' TV ,TV Cartoons"
80242602,Movie,A Shaun the Sheep Movie: Farmageddon,,"Justin Fletcher, John Sparkes, Amalia Vitale",2019,TV-Y,86 min,"Family Movies ,Kids & Family Movies ,Comedy Movies"
81193166,Movie,Shaun the Sheep: The Flight Before Christmas,,"Justin Fletcher, John Sparkes, Laura Aikman",2021,TV-G,30 min,"Family Movies ,Kids & Family Movies ,Comedy Movies"
81424207,Movie,My Little Pony: A New Generation,,"Vanessa Hudgens, Kimiko Glenn, James Marsden",2021,TV-Y,91 min,"Family Movies ,Kids & Family Movies "
81597959,Movie,My Little Pony: A New Generation: Sing-Along,,"Vanessa Hudgens, Kimiko Glenn, James Marsden",2022,TV-Y,90 min,"Family Movies ,Kids & Family Movies ,Kids Music "
81012822,TV Show,Octonauts & the Great Barrier Reef,,"Simon Greenall, Rob Rackstraw, Paul Panting",2020,TV-Y,47m,"Kids' TV ,Kids & Family Movies ,TV Shows Based on Books ,Kids Music ,Movies Based on Books ,Education for Kids ,TV Cartoons "
81483598,TV Show,Sharkdog's Fintastic Halloween,Jacinth Tan Yi Ting,"Liam Mitchell, Dee Bradley Baker, Grey Griffin",2021,TV-Y,25m,"Kids' TV ,Kids & Family Movies ,TV Cartoons "
81552664,TV Show,Badanamu Stories,,"Hudson Meek, Christopher Nguyen, Mollie Masters",2020,TV-G,1 Season,"Kids' TV ,Education for Kids ,TV Cartoons"
81236197,TV Show,Chip and Potato: Chip’s Holiday,"Billy Macqueen, Catherine Williams, Maddy Darrall","Abigail Journey Oliver, Andrea Libman, Briana Buckmaster",2022,TV-G,24m,"Kids' TV ,Kids & Family Movies ,TV Cartoons"
81489723,TV Show,Lil Wild,"Sapna Angural, Barry Toa, Nicholas Oh","Madison Hatfield, Alejandro Ruiz, Vanille Velasquez",2020,TV-G,1 Season,"Kids' TV ,Education for Kids ,TV Cartoons"
80212481,TV Show,YooHoo to the Rescue,,"Kira Buckland, Ryan Bartley, Bryce Papenbrook",2019,TV-G,3 Seasons,"Kids' TV ,Education for Kids ,TV Cartoons"
80057611,TV Show,Beat Bugs,Josh Wakely,"Ashleigh Ball, Lili Beaudoin, Charles Demers",2016,TV-G,3 Seasons,"Kids' TV ,Kids Music ,Education for Kids ,TV Cartoons"
80201492,TV Show,Battle Kitty,Matt Layzell,"Matt Layzell, Gideon Adlon, Baker Terry",2022,TV-14,1 Season,"TV Cartoons ,Fantasy TV Shows"
81012130,Movie,Octonauts & the Ring of Fire,,"Simon Greenall, Rob Rackstraw, Paul Panting",2021,TV-G,72 min,"Kids & Family Movies ,Movies Based on Books ,Education for Kids "
81135649,TV Show,Big Tree City,,"Mark Benton, Naomi McDonald, Lucy Montgomery",2022,TV-G,1 Season,"Kids' TV ,TV Comedies ,TV Cartoons"
80222892,TV Show,I Heart Arlo,Ryan Crego,"Michael J. Woodard, Mary Lambert, Jonathan Van Ness",2021,TV-Y,1 Season,"Kids' TV ,Family Watch Together TV ,Kids Music ,TV Comedies ,TV Cartoons"
81017193,TV Show,Dogs in Space,Jeremiah Cortez,"Haley Joel Osment, Sarah Chalke, Kimiko Glenn",2021,TV-Y,2 Seasons,"Kids' TV ,TV Comedies ,TV Cartoons"
81054415,TV Show,Spirit Riding Free: Ride Along Adventure,,"Amber Frank, Bailey Gambertoglio, Sydney Park",2020,TV-Y,22m,"Kids' TV ,Family Movies ,Family Watch Together TV ,Kids & Family Movies ,Westerns ,TV Cartoons "
81006334,TV Show,Super Monsters Monster Pets,,"Erin Mathews, Kathleen Barr, Chiara Zanni",2019,TV-G,1 Season,"Kids' TV ,Kids Music ,TV Cartoons"
80208104,TV Show,Beat Bugs: All Together Now,,"Ashleigh Ball, Lili Beaudoin, Charles Demers",2017,TV-G,50m,"Kids' TV ,Kids & Family Movies ,Kids Music ,TV Cartoons ,Musicals "
80178603,Movie,My Father's Dragon,,"Jacob Tremblay, Gaten Matarazzo, Golshifteh Farahani",2022,TV-Y,103 min,"Family Movies ,Kids & Family Movies ,Movies Based on Books "
81018635,Movie,Arlo the Alligator Boy,,"Michael J. Woodard, Mary Lambert, Brett Gelman",2021,TV-Y,92 min,"Family Movies ,Kids & Family Movies ,Kids Music ,Comedy Movies ,Musicals "
81001412,TV Show,Free Rein: The Twelve Neighs of Christmas,,"Jaylen Barron, Billy Angel, Manpreet Bambra",2018,TV-Y,57m,"Kids' TV ,Family Movies ,TV Dramas ,Family Watch Together TV ,Kids & Family Movies ,Drama Movies"
81001413,TV Show,Free Rein: Valentine's Day,,"Jaylen Barron, Joe Ashman, Manpreet Bambra",2019,TV-Y,50m,"Kids' TV ,Family Movies ,TV Dramas ,Family Watch Together TV ,Kids & Family Movies ,Drama Movies"
81246528,Movie,Barbie & Chelsea: The Lost Birthday,,"America Young, Cassidy Naber, Kirsten Day",2021,TV-Y,61 min,Kids & Family Movies 
80243709,Movie,Think Like a Dog,,"Gabriel Bateman, Megan Fox, Josh Duhamel",2020,TV-Y,90 min,"Family Movies ,Kids & Family Movies ,Drama Movies ,Comedy Movies "
81354432,Movie,Xico's Journey,,"Verónica Alva, Pablo Gama Iturrarán “Mago Gamini”, Luis Ángel Jaramillo",2021,TV-Y,86 min,"Family Movies ,Kids & Family Movies ,Kids Music"
81009671,Movie,Octonauts & the Caves of Sac Actun,,"Simon Greenall, Rob Rackstraw, Paul Panting",2020,TV-G,72 min,"Kids & Family Movies ,Movies Based on Books ,Education for Kids "
81275355,TV Show,Pokémon Journeys: The Series,,"Rica Matsumoto, Daiki Yamashita, Ikue Otani",2019,TV-Y,2 Seasons,"Kids' TV ,Anime based on a Video Game ,Anime Series"
80216180,TV Show,Dino Girl Gauko,,"Naoko Matsui, Hiroshi Kamiya, Kazue Ikura",2019,TV-Y,2 Seasons,"Kids' TV ,Anime Series ,Comedy Anime"
80194878,TV Show,Scum's Wish,,"Chika Anzai, Nobunaga Shimazaki, Haruka Tomatsu",2017,TV-MA,1 Season,"Romance Anime ,Anime Series ,TV Shows Based on Manga"
81128579,Movie,The Platform,,"Iván Massagué, Antonia San Juan, Zorion Eguileor",2019,TV-MA,94 min,Thriller Movies
80174263,Movie,Blonde,,"Ana de Armas, Adrien Brody, Bobby Cannavale",2022,TV-MA,167 min,"Drama Movies ,Movies Based on Books "
81168282,Movie,A Sun,,"Wu Chien-ho, Chen Yi-wen, Samantha Ko Shu-chin",2019,TV-14,156 min,"Drama Movies ,Independent Movies "
81082007,Movie,Atlantics,,"Mama Sane, Amadou Mbow, Ibrahima Traore",2019,TV-MA,106 min,"Drama Movies ,Independent Movies ,Social Issue Dramas "
81081603,Movie,An Easy Girl,,"Mina Farid, Zahia Dehar, Benoît Magimel",2019,TV-MA,92 min,"Drama Movies ,Social Issue Dramas"
81426931,Movie,The Wonder,,"Florence Pugh, Tom Burke, Kíla Lord Cassidy",2022,TV-MA,109 min,"Drama Movies ,Independent Movies ,Mystery Movies ,Movies Based on Books ,Period Pieces"
80168029,Movie,The Skin of the Wolf,,"Mario Casas, Irene Escolar, Ruth Díaz",2018,TV-MA,110 min,"Drama Movies ,Period Pieces"
80098810,Movie,Sand Storm,,"Lamis Ammar, Ruba Blal, Haitham Omari",2016,TV-PG,88 min,"Israeli ,Drama Movies"
80169498,Movie,Call Me by Your Name,,"Timothée Chalamet, Armie Hammer, Michael Stuhlbarg",2017,TV-MA,132 min,"LGBTQ+ Movies ,Drama Movies ,Independent Movies ,Romantic Movies ,Movies Based on Books"
81341214,Movie,Tragic Jungle,,"Indira Andrewin, Gilberto Barraza, Gabino Rodríguez",2021,TV-MA,96 min,"Drama Movies ,Independent Movies ,Period Pieces"
81046255,Movie,Joy,,"Anwulika Alphonsus, Mariam Precious Sanusi, Angela Ekeleme",2019,TV-14,100 min,"Drama Movies ,Independent Movies ,Social Issue Dramas"
81554002,Movie,The Falls,,"Alyssa Chia, Gingle Wang, Chen Yi-wen",2021,TV-PG,129 min,Drama Movies 
81143239,Movie,Happy Old Year,,"Chutimon Chuengcharoensukying, Sunny Suwanmethanont, Sarika Sartsilpsupa",2019,TV-PG,113 min,"Drama Movies ,Romantic Movies"
81476788,Movie,One for the Road,,"Thanapob Leeratanakachorn, Natara Nopparatayapon, Ploy Horwang",2021,TV-14,128 min,Drama Movies
80099204,Movie,The Bad Batch,,"Suki Waterhouse, Jason Momoa, Keanu Reeves",2016,TV-MA,119 min,"Drama Movies ,Independent Movies ,Thriller Movies "
80242912,Movie,The Endless Trench,,"Antonio de la Torre, Belén Cuesta, Vicente Vergara",2019,TV-MA,147 min,Drama Movies
80990348,Movie,Dark Forces,,"Tenoch Huerta, Eréndira Ibarra, Dale Carley",2020,TV-MA,81 min,"Independent Movies ,Horror Movies"
80202902,Movie,Two,,"Pablo Derqui, Marina Gatell",2021,TV-MA,71 min,"Drama Movies ,Thriller Movies"
80245041,Movie,Solo,,"Alain Hernández, Aura Garrido, Ben Temple",2018,TV-14,90 min,"Drama Movies ,Independent Movies ,Thriller Movies"
81167980,Movie,I am Jonas,,"Félix Maritaud, Nicolas Bauwens, Tommy Lee Baïk",2019,TV-14,81 min,"LGBTQ+ Movies ,Drama Movies"
81029148,Movie,Cobalt Blue,,"Prateik Babbar, Neelay Mehendale, Anjali Sivaraman",2022,TV-MA,112 min,"LGBTQ+ Movies ,Drama Movies ,Independent Movies ,Movies Based on Books"
81320070,Movie,Ave Maryam,,"Maudy Koesnaedi, Chicco Jerikho, Tutie Kirana",2018,TV-14,72 min,"Drama Movies ,Romantic Movies ,Movies Based on Real Life"
70285669,Movie,Omar,,"Adam Bakri, Leem Lubany, Waleed Zuaiter",2013,TV-14,98 min,"Middle Eastern Movies ,Drama Movies ,Thriller Movies ,Romantic Movies ,Social Issue Dramas"
81408610,Movie,In the Earth,,"Joel Fry, Reece Shearsmith, Ellora Torchia",2021,TV-MA,107 min,"Independent Movies ,Horror Movies"
81621414,Movie,The Stranger,,"Joel Edgerton, Sean Harris, Jada Alberts",2022,TV-MA,117 min,"Crime Movies ,Drama Movies ,Thriller Movies ,Movies Based on Books"
80141777,Movie,Ordinary People,,"Ronwaldo Martin, Hasmine Killip, Maria Isabel Lopez",2016,TV-MA,107 min,"Drama Movies ,Independent Movies ,Social Issue Dramas"
81025595,Movie,I'm No Longer Here,,"Juan Daniel García, Angelina Chen, Jonathan Espinoza",2019,TV-14,112 min,"Music ,Drama Movies ,Independent Movies"
81349385,Movie,Malila: The Farewell Flower,,"Sukollawat Kanaros, Anuchyd Sapanphong, Sumret Muengput",2017,TV-MA,95 min,"LGBTQ+ Movies ,Drama Movies ,Romantic Movies"
81284726,Movie,My Wonderful Life,,"Agata Buzek, Jacek Braciak, Adam Woronowicz",2022,TV-MA,99 min,Drama Movies
81418320,Movie,Aziza,,"Caress Bashar, Abdel Moneim Amayri",2019,TV-PG,13 min,"Romantic Comedy Movies ,Middle Eastern Movies ,Drama Movies ,Comedy Movies ,Independent Movies ,Romantic Movies ,Social Issue Dramas"
81004797,Movie,The Occupant,,"Javier Gutiérrez, Mario Casas, Bruna Cusí",2020,TV-14,103 min,"Crime Movies ,Thriller Movies"
80211559,Movie,I'm Thinking of Ending Things,,"Jessie Buckley, Jesse Plemons, Toni Collette",2020,TV-14,134 min,"Drama Movies ,Independent Movies ,Movies Based on Books "
80131280,Movie,Sunday's Illness,,"Bárbara Lennie, Susi Sánchez, Miguel Ángel Solá",2017,TV-PG,113 min,Drama Movies
80233703,Movie,Fever Dream,,"María Valverde, Dolores Fonzi, Germán Palacios",2021,TV-14,93 min,"Drama Movies ,Thriller Movies ,Movies Based on Books "
80994020,Movie,The Son,,"Joaquín Furriel, Martina Gusmán, Luciano Cáceres",2019,TV-MA,92 min,"Drama Movies ,Thriller Movies ,Movies Based on Books"
80185229,Movie,Rencor tatuado,,"Diana Lein, Irving Peña, César Romero",2018,TV-MA,151 min,"Drama Movies ,Independent Movies"
80235267,Movie,Dance of the Forty One,,"Alfonso Herrera, Emiliano Zurita, Mabel Cadena",2021,TV-MA,99 min,"LGBTQ+ Movies ,Drama Movies ,Independent Movies ,Romantic Movies ,Period Pieces ,Movies Based on Real Life"
81024044,Movie,Lady J,,"Cécile De France, Édouard Baer, Alice Isaaz",2019,TV-MA,110 min,"Drama Movies ,Independent Movies ,Romantic Movies ,Movies Based on Books ,Period Pieces"
81496411,Movie,Compartment No. 6,,"Seidi Haarla, Yury Borisov, Dinara Drukarova",2021,TV-14,107 min,"Finnish ,LGBTQ+ Movies ,Drama Movies ,Movies Based on Books"
80144123,Movie,Kati Kati,,"Nyokabi Gethaiga, Elsaphan Njora, Paul Ogola",2016,TV-PG,72 min,"Drama Movies ,Independent Movies "
81478910,Movie,The Lost Daughter,,"Olivia Colman, Jessie Buckley, Dakota Johnson",2021,TV-MA,122 min,"Drama Movies ,Independent Movies ,Movies Based on Books "
80117746,Movie,Blue Jay,,"Sarah Paulson, Mark Duplass, Clu Gulager",2016,TV-14,80 min,"Drama Movies ,Independent Movies ,Romantic Movies "
81039410,Movie,Dry Martina,,"Antonella Costa, Patricio Contreras, Geraldine Neary",2018,TV-MA,99 min,Drama Movies
81504289,Movie,A Man Returned,,Reda Al-Saleh,2017,TV-MA,30 min,Documentary Films
80109296,Movie,Quién te cantará,,"Najwa Nimri, Eva Llorach, Carmé Elías",2018,TV-14,124 min,"Music ,Drama Movies"
80124722,Movie,They’ll Love Me When I’m Dead,,"Orson Welles, Alan Cumming",2018,TV-MA,98 min,Documentary Films 
81226955,Movie,WHAT DID JACK DO?,,David Lynch,2020,TV-PG,17 min,"Drama Movies ,Mystery Movies "
81553211,Movie,Weathering,,"Alexis Louder, Alfre Woodard, Jermaine Fowler",2023,TV-14,20 min,"Independent Movies ,Thriller Movies "
81587337,Movie,Sea,,"Maria de Medeiros, Pedro Cabrita Reis, Catarina Wallenstein",2018,TV-MA,103 min,"Drama Movies ,Social Issue Dramas"
81590652,Movie,El Conde,,"Jaime Vadell, Gloria Münchmeyer, Alfredo Castro",2023,TV-MA,111 min,"Comedy Movies ,Horror Movies"
81675919,Movie,Raven Song,,"Asem Alawad, Ibraheem Alkhairallah, Abdullah Aljafal",2023,TV-PG,109 min,"Middle Eastern Movies ,Drama Movies ,Comedy Movies ,Independent Movies"
81594244,Movie,A Star Shoots Across the Sky,,"Kalaiyarasan, Kalidas Jayaram, Dushara Vijayan",2022,TV-14,168 min,"Drama Movies ,Romantic Movies ,Social Issue Dramas "
81418317,Movie,The Day I lost My Shadow,,"Sawsan Arsheed, Reham Kassar, Samer Ismael",2018,TV-14,90 min,"Middle Eastern Movies ,Drama Movies ,Independent Movies ,Social Issue Dramas"
81453243,Movie,Fan Girl,,"Charlie Dizon, Paulo Avelino",2020,TV-MA,100 min,"Drama Movies ,Independent Movies"
80019450,Movie,Sayang Disayang,,"Rahim Razali, Aidli Mosbit, Asnida Daud",2013,TV-PG,77 min,"Music ,Drama Movies ,Independent Movies"
